item_id	tag
15802	[4537]
15803	[581514]
15804	[4537]
15805	[581514]
15806	[4537]
15807	[4537]
15808	[4483]
15809	[1229817]
15810	[106546]
15811	[4483]
15812	[4483]
15813	[529295]
15814	[4483]
15815	[4537]
15816	[4483]
15817	[4537]
15818	[4537]
15819	[4537]
15820	[4537]
15821	[4537]
15822	[4483]
15823	[4537]
15824	[4537]
15825	[95987]
15826	[4537]
15827	[1085065]
15828	[127175]
15829	[4537]
15830	[4537]
15831	[581514]
15832	[581514]
15833	[4483]
15834	[529295]
15835	[4537]
15836	[4483]
15837	[4483]
15838	[4537]
15839	[4536]
15840	[4483]
15841	[529295]
15842	[4483]
15843	[581514]
15844	[95987]
15845	[127175]
15846	[4483]
15847	[4537]
15848	[4483]
15849	[4483]
15850	[4537]
15851	[4537]
15852	[4483]
15853	[4483]
15854	[4537]
15855	[4483]
15856	[4483]
15857	[4483]
15858	[4483]
15859	[1229821]
15860	[95987]
15861	[4483]
15862	[4483]
15863	[447913]
15864	[4538]
15865	[4483]
15866	[4483]
15867	[4483]
15868	[581514]
15869	[4537]
15870	[4483]
15871	[581514]
15872	[4483]
15873	[127175]
15874	[127175]
15875	[4483]
15876	[4483]
15877	[4483]
15878	[4538]
15879	[581514]
15880	[1229821]
15881	[581514]
15882	[4537]
15883	[581514]
15884	[4483]
15885	[4537]
15886	[581514]
15887	[4537]
15888	[4483]
15889	[529295]
15890	[4537]
15891	[4537]
15892	[95987]
15893	[4538]
15894	[4537]
15895	[4483]
15896	[106546]
15897	[4483]
15898	[4537]
15899	[4537]
15900	[4537]
15901	[4483]
15902	[4537]
15903	[4483]
15904	[4538]
15905	[4537]
15906	[127175]
15907	[4537]
15908	[95987]
15909	[4537]
15910	[4483]
15911	[4483]
15912	[581514]
15913	[4537]
15914	[4483]
15915	[4483]
15916	[1229821]
15917	[581514]
15918	[529295]
15919	[447913]
15920	[4483]
15921	[4483]
15922	[4483]
15923	[4537]
15924	[127175]
15925	[4537]
15926	[4537]
15927	[4537]
15928	[581514]
15929	[4537]
15930	[4537]
15931	[4537]
15932	[4537]
15933	[127175]
15934	[4537]
15935	[95987]
15936	[4537]
15937	[4483]
15938	[4537]
15939	[4483]
15940	[4537]
15941	[127175]
15942	[4536]
15943	[4483]
15944	[4537]
15945	[4483]
15946	[581514]
15947	[4483]
15948	[4537]
15949	[650659]
15950	[1229821]
15951	[581514]
15952	[4483]
15953	[4537]
15954	[127175]
15955	[4537]
15956	[4537]
15957	[4483]
15958	[4537]
15959	[4537]
15960	[4537]
15961	[4537]
15962	[4538]
15963	[529295]
15964	[4483]
15965	[581514]
15966	[4483]
15967	[4537]
15968	[581514]
15969	[95987]
15970	[4483]
15971	[1229820]
15972	[581514]
15973	[1229820]
15974	[4483]
15975	[4483]
15976	[4483]
15977	[4537]
15978	[4483]
15979	[95987]
15980	[4537]
15981	[4483]
15982	[4483]
15983	[4537]
15984	[4483]
15985	[4483]
15986	[4537]
15987	[1070524]
15988	[4537]
15989	[4483]
15990	[4483]
15991	[127175]
15992	[4537]
15993	[4483]
15994	[4537]
15995	[106546]
15996	[4536]
15997	[4537]
15998	[106546]
15999	[581514]
16000	[1070524]
16001	[4537]
16002	[4483]
16003	[4483]
16004	[1070524]
16005	[4537]
16006	[1070524]
16007	[4483]
16008	[4537]
16009	[4537]
16010	[4483]
16011	[581514]
16012	[4483]
16013	[4537]
16014	[4483]
16015	[4537]
16016	[95987]
16017	[4537]
16018	[95987]
16019	[581514]
16020	[4537]
16021	[4483]
16022	[4537]
16023	[4483]
16024	[4537]
16025	[4537]
16026	[4537]
16027	[4483]
16028	[4537]
16029	[4537]
16030	[95987]
16031	[4537]
16032	[581514]
16033	[4483]
16034	[4483]
16035	[4483]
16036	[95987]
16037	[4483]
16038	[4537]
16039	[4483]
16040	[4483]
16041	[4536]
16042	[4537]
16043	[4537]
16044	[529295]
16045	[4483]
16046	[4537]
16047	[4483]
16048	[95987]
16049	[127175]
16050	[4483]
16051	[4483]
16052	[581514]
16053	[1180168]
16054	[95987]
16055	[4537]
16056	[4483]
16057	[4483]
16058	[4537]
16059	[4536]
16060	[4483]
16061	[95987]
16062	[127175]
16063	[1229817]
16064	[581514]
16065	[4483]
16066	[1229821]
16067	[4483]
16068	[4537]
16069	[4483]
16070	[4483]
16071	[4537]
16072	[4483]
16073	[4537]
16074	[4537]
16075	[581514]
16076	[4537]
16077	[4483]
16078	[95987]
16079	[581514]
16080	[127175]
16081	[1229821]
16082	[529295]
16083	[581514]
16084	[127175]
16085	[106546]
16086	[447913]
16087	[4537]
16088	[4483]
16089	[4537]
16090	[4537]
16091	[4483]
16092	[4537]
16093	[4483]
16094	[4537]
16095	[581514]
16096	[127175]
16097	[127175]
16098	[4537]
16099	[4537]
16100	[4483]
16101	[4483]
16102	[95987]
16103	[95987]
16104	[4483]
16105	[4537]
16106	[4483]
16107	[106546]
16108	[581514]
16109	[4483]
16110	[4483]
16111	[4537]
16112	[4483]
16113	[4483]
16114	[4537]
16115	[4537]
16116	[4483]
16117	[4483]
16118	[4483]
16119	[4537]
16120	[95987]
16121	[4483]
16122	[4537]
16123	[95987]
16124	[4483]
16125	[95987]
16126	[4483]
16127	[529295]
16128	[4537]
16129	[4483]
16130	[4537]
16131	[4483]
16132	[1229817]
16133	[581514]
16134	[4483]
16135	[581514]
16136	[4537]
16137	[581514]
16138	[4537]
16139	[127175]
16140	[4483]
16141	[4483]
16142	[4483]
16143	[581514]
16144	[4537]
16145	[4537]
16146	[4483]
16147	[4483]
16148	[4537]
16149	[529295]
16150	[4483]
16151	[650659]
16152	[4483]
16153	[522484]
16154	[4537]
16155	[4537]
16156	[581514]
16157	[4483]
16158	[4537]
16159	[1229825]
16160	[4537]
16161	[4483]
16162	[95987]
16163	[4483]
16164	[4483]
16165	[106546]
16166	[1070524]
16167	[4483]
16168	[4537]
16169	[4537]
16170	[4483]
16171	[529295]
16172	[4536]
16173	[4483]
16174	[4483]
16175	[4537]
16176	[581514]
16177	[1180168]
16178	[4483]
16179	[529295]
16180	[4483]
16181	[529295]
16182	[4537]
16183	[4483]
16184	[581514]
16185	[4483]
16186	[95987]
16187	[529295]
16188	[4483]
16189	[4483]
16190	[4537]
16191	[529295]
16192	[4537]
16193	[4537]
16194	[4537]
16195	[650659]
16196	[4537]
16197	[4537]
16198	[4483]
16199	[650659]
16200	[4537]
16201	[529295]
16202	[4536]
16203	[4537]
16204	[529295]
16205	[4537]
16206	[522484]
16207	[127175]
16208	[4537]
16209	[4483]
16210	[4483]
16211	[95987]
16212	[1070524]
16213	[4537]
16214	[95987]
16215	[4483]
16216	[4537]
16217	[4483]
16218	[581514]
16219	[4537]
16220	[581514]
16221	[4537]
16222	[4537]
16223	[4483]
16224	[4483]
16225	[127175]
16226	[4537]
16227	[106546]
16228	[4537]
16229	[4537]
16230	[4483]
16231	[4537]
16232	[4483]
16233	[95987]
16234	[4537]
16235	[127175]
16236	[4537]
16237	[4483]
16238	[4483]
16239	[4537]
16240	[4483]
16241	[4483]
16242	[4537]
16243	[581514]
16244	[4537]
16245	[581514]
16246	[4537]
16247	[4483]
16248	[529295]
16249	[4537]
16250	[4483]
16251	[4483]
16252	[4483]
16253	[4483]
16254	[1229821]
16255	[127175]
16256	[4537]
16257	[4537]
16258	[4537]
16259	[4483]
16260	[4537]
16261	[4483]
16262	[1229821]
16263	[95987]
16264	[581514]
16265	[1180168]
16266	[4537]
16267	[4483]
16268	[4537]
16269	[4483]
16270	[95987]
16271	[4483]
16272	[4483]
16273	[4537]
16274	[4537]
16275	[4537]
16276	[4537]
16277	[4483]
16278	[1180168]
16279	[4483]
16280	[4537]
16281	[1070524]
16282	[127175]
16283	[4537]
16284	[4537]
16285	[4537]
16286	[4483]
16287	[4537]
16288	[4537]
16289	[4537]
16290	[4537]
16291	[1085065]
16292	[4483]
16293	[4537]
16294	[581514]
16295	[127175]
16296	[581514]
16297	[95987]
16298	[4483]
16299	[4537]
16300	[4537]
16301	[1229817]
16302	[4483]
16303	[95987]
16304	[127175]
16305	[4483]
16306	[581514]
16307	[4537]
16308	[4483]
16309	[1229821]
16310	[4537]
16311	[581514]
16312	[4537]
16313	[127175]
16314	[4537]
16315	[127175]
16316	[4483]
16317	[4483]
16318	[4537]
16319	[4483]
16320	[4483]
16321	[106546]
16322	[4483]
16323	[4537]
16324	[4537]
16325	[650659]
16326	[4538]
16327	[4537]
16328	[581514]
16329	[95987]
16330	[4537]
16331	[4483]
16332	[4537]
16333	[529295]
16334	[4483]
16335	[4483]
16336	[581514]
16337	[4483]
16338	[529295]
16339	[4537]
16340	[4537]
16341	[95987]
16342	[1229821]
16343	[1229821]
16344	[4537]
16345	[4537]
16346	[4483]
16347	[95987]
16348	[95987]
16349	[4483]
16350	[4538]
16351	[4483]
16352	[1180168]
16353	[1070524]
16354	[4483]
16355	[4538]
16356	[95987]
16357	[529295]
16358	[522484]
16359	[127175]
16360	[581514]
16361	[127175]
16362	[4537]
16363	[4483]
16364	[4483]
16365	[581514]
16366	[95987]
16367	[650659]
16368	[4483]
16369	[4537]
16370	[4483]
16371	[4483]
16372	[529295]
16373	[4483]
16374	[4537]
16375	[4537]
16376	[4483]
16377	[4537]
16378	[4483]
16379	[4483]
16380	[4483]
16381	[1180168]
16382	[4483]
16383	[4537]
16384	[581514]
16385	[529295]
16386	[1229821]
16387	[106546]
16388	[4537]
16389	[4536]
16390	[4483]
16391	[4537]
16392	[4537]
16393	[4483]
16394	[4483]
16395	[4537]
16396	[4483]
16397	[581514]
16398	[4537]
16399	[4537]
16400	[4537]
16401	[581514]
16402	[4537]
16403	[581514]
16404	[581514]
16405	[581514]
16406	[650659]
16407	[106546]
16408	[4537]
16409	[581514]
16410	[4537]
16411	[106546]
16412	[1229821]
16413	[4537]
16414	[650659]
16415	[4483]
16416	[4537]
16417	[4536]
16418	[529295]
16419	[4537]
16420	[4537]
16421	[1180168]
16422	[4537]
16423	[4483]
16424	[4483]
16425	[4483]
16426	[4537]
16427	[4483]
16428	[4483]
16429	[4537]
16430	[4483]
16431	[1180168]
16432	[4483]
16433	[4483]
16434	[1229817]
16435	[4483]
16436	[4483]
16437	[4537]
16438	[4537]
16439	[4537]
16440	[1229817]
16441	[4483]
16442	[4483]
16443	[4537]
16444	[1180168]
16445	[581514]
16446	[4483]
16447	[95987]
16448	[4483]
16449	[4483]
16450	[4537]
16451	[4483]
16452	[127175]
16453	[4537]
16454	[4537]
16455	[4483]
16456	[4537]
16457	[4483]
16458	[4537]
16459	[4537]
16460	[127175]
16461	[4537]
16462	[4537]
16463	[4483]
16464	[4483]
16465	[4537]
16466	[529295]
16467	[4537]
16468	[95987]
16469	[522484]
16470	[650659]
16471	[4483]
16472	[4537]
16473	[4538]
16474	[4538]
16475	[4537]
16476	[4483]
16477	[4537]
16478	[4483]
16479	[1180168]
16480	[4483]
16481	[95987]
16482	[106546]
16483	[4537]
16484	[529295]
16485	[4537]
16486	[4483]
16487	[529295]
16488	[581514]
16489	[4537]
16490	[581514]
16491	[127175]
16492	[4483]
16493	[4483]
16494	[4537]
16495	[4537]
16496	[4536]
16497	[522484]
16498	[4483]
16499	[1180168]
16500	[95987]
16501	[4537]
16502	[4537]
16503	[4483]
16504	[127175]
16505	[4483]
16506	[4537]
16507	[4483]
16508	[4483]
16509	[4537]
16510	[4537]
16511	[650659]
16512	[4483]
16513	[4537]
16514	[4537]
16515	[4537]
16516	[4537]
16517	[581514]
16518	[4537]
16519	[529295]
16520	[4483]
16521	[581514]
16522	[127175]
16523	[4537]
16524	[522484]
16525	[4537]
16526	[4483]
16527	[4483]
16528	[4483]
16529	[4483]
16530	[4483]
16531	[4483]
16532	[4483]
16533	[529295]
16534	[1070524]
16535	[4537]
16536	[4537]
16537	[4537]
16538	[4483]
16539	[4483]
16540	[4537]
16541	[4483]
16542	[581514]
16543	[4537]
16544	[95987]
16545	[4537]
16546	[4537]
16547	[95987]
16548	[1229825]
16549	[4537]
16550	[529295]
16551	[4537]
16552	[4483]
16553	[529295]
16554	[127175]
16555	[4537]
16556	[4483]
16557	[4537]
16558	[95987]
16559	[95987]
16560	[4483]
16561	[4537]
16562	[4537]
16563	[4537]
16564	[4537]
16565	[4538]
16566	[106546]
16567	[522484]
16568	[4537]
16569	[4483]
16570	[529295]
16571	[4483]
16572	[4483]
16573	[4537]
16574	[581514]
16575	[529295]
16576	[529295]
16577	[127175]
16578	[4537]
16579	[4537]
16580	[4537]
16581	[4483]
16582	[95987]
16583	[4483]
16584	[581514]
16585	[4483]
16586	[4483]
16587	[581514]
16588	[4483]
16589	[4483]
16590	[1229817]
16591	[4537]
16592	[581514]
16593	[4483]
16594	[4483]
16595	[4483]
16596	[95987]
16597	[4483]
16598	[581514]
16599	[4537]
16600	[4483]
16601	[4537]
16602	[4537]
16603	[4537]
16604	[4483]
16605	[4483]
16606	[1180168]
16607	[4483]
16608	[4537]
16609	[650659]
16610	[4483]
16611	[529295]
16612	[4537]
16613	[4537]
16614	[4537]
16615	[529295]
16616	[4483]
16617	[4483]
16618	[4537]
16619	[4537]
16620	[4537]
16621	[4537]
16622	[4537]
16623	[4537]
16624	[4483]
16625	[4483]
16626	[529295]
16627	[4483]
16628	[4538]
16629	[4537]
16630	[4483]
16631	[4536]
16632	[4483]
16633	[1180168]
16634	[4537]
16635	[4483]
16636	[106546]
16637	[4483]
16638	[650659]
16639	[95987]
16640	[4483]
16641	[581514]
16642	[106546]
16643	[95987]
16644	[106546]
16645	[4483]
16646	[4483]
16647	[529295]
16648	[4483]
16649	[4537]
16650	[4483]
16651	[95987]
16652	[4537]
16653	[106546]
16654	[4537]
16655	[4538]
16656	[650659]
16657	[4537]
16658	[4483]
16659	[4483]
16660	[4483]
16661	[1229817]
16662	[4483]
16663	[4537]
16664	[4483]
16665	[4537]
16666	[4537]
16667	[4483]
16668	[4537]
16669	[529295]
16670	[529295]
16671	[581514]
16672	[4537]
16673	[4538]
16674	[4483]
16675	[581514]
16676	[127175]
16677	[4537]
16678	[4483]
16679	[4537]
16680	[127175]
16681	[127175]
16682	[4537]
16683	[1229821]
16684	[4537]
16685	[4483]
16686	[529295]
16687	[650659]
16688	[581514]
16689	[4483]
16690	[4537]
16691	[4537]
16692	[1180168]
16693	[4537]
16694	[4537]
16695	[4483]
16696	[4537]
16697	[4483]
16698	[529295]
16699	[95987]
16700	[4537]
16701	[4483]
16702	[4483]
16703	[4483]
16704	[4537]
16705	[4537]
16706	[581514]
16707	[529295]
16708	[4537]
16709	[4536]
16710	[4483]
16711	[4483]
16712	[4537]
16713	[4537]
16714	[4537]
16715	[4483]
16716	[4537]
16717	[4483]
16718	[95987]
16719	[4537]
16720	[4483]
16721	[4483]
16722	[4537]
16723	[529295]
16724	[4537]
16725	[4483]
16726	[127175]
16727	[4537]
16728	[4537]
16729	[4483]
16730	[4537]
16731	[4537]
16732	[95987]
16733	[1180168]
16734	[4483]
16735	[4483]
16736	[4537]
16737	[522484]
16738	[4538]
16739	[4483]
16740	[4483]
16741	[4483]
16742	[4537]
16743	[4537]
16744	[4483]
16745	[4537]
16746	[4537]
16747	[4483]
16748	[4537]
16749	[4537]
16750	[4483]
16751	[4483]
16752	[581514]
16753	[4537]
16754	[4483]
16755	[127175]
16756	[4536]
16757	[4538]
16758	[1085065]
16759	[529295]
16760	[4537]
16761	[4537]
16762	[4483]
16763	[4483]
16764	[4537]
16765	[1229817]
16766	[4483]
16767	[581514]
16768	[4538]
16769	[4537]
16770	[4483]
16771	[4537]
16772	[4483]
16773	[95987]
16774	[1180168]
16775	[4483]
16776	[4483]
16777	[4537]
16778	[4537]
16779	[4483]
16780	[581514]
16781	[447913]
16782	[4483]
16783	[1070524]
16784	[4537]
16785	[4538]
16786	[95987]
16787	[4537]
16788	[1229821]
16789	[4537]
16790	[4537]
16791	[4483]
16792	[4537]
16793	[4483]
16794	[4538]
16795	[4537]
16796	[4537]
16797	[4537]
16798	[4537]
16799	[529295]
16800	[4483]
16801	[4537]
16802	[4537]
16803	[4537]
16804	[4536]
16805	[4537]
16806	[4483]
16807	[95987]
16808	[4537]
16809	[529295]
16810	[581514]
16811	[95987]
16812	[4537]
16813	[95987]
16814	[4483]
16815	[4537]
16816	[529295]
16817	[4537]
16818	[4538]
16819	[4483]
16820	[4537]
16821	[127175]
16822	[4537]
16823	[4537]
16824	[4537]
16825	[4483]
16826	[4536]
16827	[4483]
16828	[4483]
16829	[581514]
16830	[95987]
16831	[581514]
16832	[1070524]
16833	[4483]
16834	[4537]
16835	[4537]
16836	[581514]
16837	[581514]
16838	[4537]
16839	[4483]
16840	[4537]
16841	[95987]
16842	[4483]
16843	[581514]
16844	[4537]
16845	[4483]
16846	[4536]
16847	[4537]
16848	[4537]
16849	[4483]
16850	[4483]
16851	[4483]
16852	[581514]
16853	[581514]
16854	[581514]
16855	[4483]
16856	[4537]
16857	[4483]
16858	[4537]
16859	[581514]
16860	[4483]
16861	[1070524]
16862	[4537]
16863	[95987]
16864	[4537]
16865	[1229825]
16866	[4483]
16867	[127175]
16868	[4537]
16869	[4537]
16870	[4538]
16871	[447913]
16872	[4538]
16873	[4537]
16874	[4537]
16875	[4537]
16876	[4483]
16877	[95987]
16878	[4538]
16879	[529295]
16880	[4537]
16881	[4536]
16882	[529295]
16883	[581514]
16884	[4483]
16885	[4537]
16886	[4537]
16887	[4483]
16888	[4483]
16889	[4537]
16890	[4483]
16891	[4537]
16892	[4483]
16893	[4483]
16894	[447913]
16895	[4483]
16896	[4483]
16897	[581514]
16898	[4483]
16899	[95987]
16900	[4483]
16901	[4483]
16902	[529295]
16903	[4538]
16904	[4537]
16905	[4537]
16906	[4483]
16907	[650659]
16908	[4537]
16909	[4537]
16910	[4537]
16911	[581514]
16912	[4483]
16913	[95987]
16914	[4537]
16915	[95987]
16916	[4538]
16917	[95987]
16918	[4483]
16919	[4537]
16920	[95987]
16921	[4537]
16922	[4483]
16923	[4483]
16924	[4483]
16925	[529295]
16926	[4483]
16927	[4537]
16928	[95987]
16929	[1180168]
16930	[4538]
16931	[95987]
16932	[4483]
16933	[4537]
16934	[4538]
16935	[4537]
16936	[4483]
16937	[4483]
16938	[4537]
16939	[529295]
16940	[4537]
16941	[650659]
16942	[4483]
16943	[106546]
16944	[4483]
16945	[4483]
16946	[4537]
16947	[4483]
16948	[4483]
16949	[4537]
16950	[529295]
16951	[4537]
16952	[4537]
16953	[4537]
16954	[4483]
16955	[4537]
16956	[4537]
16957	[4537]
16958	[4537]
16959	[4483]
16960	[4537]
16961	[4537]
16962	[4537]
16963	[4483]
16964	[4483]
16965	[4483]
16966	[95987]
16967	[4483]
16968	[581514]
16969	[4483]
16970	[529295]
16971	[581514]
16972	[106546]
16973	[4483]
16974	[4483]
16975	[4536]
16976	[4537]
16977	[4483]
16978	[4537]
16979	[4483]
16980	[4483]
16981	[4483]
16982	[4483]
16983	[95987]
16984	[4483]
16985	[4537]
16986	[529295]
16987	[4483]
16988	[127175]
16989	[4537]
16990	[581514]
16991	[4537]
16992	[581514]
16993	[95987]
16994	[4537]
16995	[4537]
16996	[1180168]
16997	[4483]
16998	[4537]
16999	[4483]
17000	[447913]
17001	[4537]
17002	[4537]
17003	[1229821]
17004	[4537]
17005	[4483]
17006	[4483]
17007	[1229817]
17008	[4536]
17009	[1229821]
17010	[4483]
17011	[1180168]
17012	[581514]
17013	[581514]
17014	[4537]
17015	[4537]
17016	[4537]
17017	[4537]
17018	[4537]
17019	[4483]
17020	[4483]
17021	[4483]
17022	[106546]
17023	[4537]
17024	[1180168]
17025	[4483]
17026	[4483]
17027	[4537]
17028	[4537]
17029	[4483]
17030	[4537]
17031	[4536]
17032	[4483]
17033	[4483]
17034	[4537]
17035	[529295]
17036	[95987]
17037	[4483]
17038	[4537]
17039	[4537]
17040	[4483]
17041	[4483]
17042	[4537]
17043	[1229821]
17044	[4537]
17045	[4537]
17046	[581514]
17047	[4483]
17048	[4537]
17049	[581514]
17050	[4536]
17051	[4483]
17052	[4538]
17053	[4483]
17054	[4537]
17055	[529295]
17056	[4537]
17057	[4537]
17058	[4537]
17059	[106546]
17060	[4537]
17061	[4483]
17062	[4483]
17063	[4537]
17064	[4483]
17065	[4483]
17066	[4537]
17067	[4483]
17068	[4483]
17069	[4483]
17070	[4537]
17071	[4537]
17072	[4537]
17073	[95987]
17074	[4537]
17075	[4537]
17076	[4537]
17077	[4537]
17078	[95987]
17079	[4483]
17080	[4537]
17081	[4537]
17082	[4537]
17083	[581514]
17084	[106546]
17085	[581514]
17086	[106546]
17087	[4537]
17088	[4483]
17089	[4483]
17090	[1229821]
17091	[4537]
17092	[4483]
17093	[4537]
17094	[581514]
17095	[447913]
17096	[4537]
17097	[4537]
17098	[127175]
17099	[581514]
17100	[4538]
17101	[4483]
17102	[4483]
17103	[4537]
17104	[4537]
17105	[4537]
17106	[4483]
17107	[4537]
17108	[4537]
17109	[4483]
17110	[529295]
17111	[4537]
17112	[1180168]
17113	[4483]
17114	[4537]
17115	[127175]
17116	[4483]
17117	[650659]
17118	[4483]
17119	[106546]
17120	[4483]
17121	[447913]
17122	[4483]
17123	[4483]
17124	[4483]
17125	[1229817]
17126	[4537]
17127	[581514]
17128	[4537]
17129	[4537]
17130	[4483]
17131	[4483]
17132	[4483]
17133	[4537]
17134	[4537]
17135	[4537]
17136	[4538]
17137	[4537]
17138	[4537]
17139	[4537]
17140	[4483]
17141	[4537]
17142	[4537]
17143	[581514]
17144	[4483]
17145	[581514]
17146	[4483]
17147	[4483]
17148	[4537]
17149	[4483]
17150	[106546]
17151	[4536]
17152	[4483]
17153	[4537]
17154	[4483]
17155	[4483]
17156	[4483]
17157	[4537]
17158	[4483]
17159	[522484]
17160	[4537]
17161	[4537]
17162	[4483]
17163	[4483]
17164	[4537]
17165	[1229817]
17166	[4536]
17167	[4483]
17168	[4537]
17169	[4483]
17170	[4537]
17171	[4483]
17172	[4483]
17173	[4483]
17174	[529295]
17175	[4537]
17176	[4483]
17177	[4537]
17178	[522484]
17179	[4537]
17180	[4483]
17181	[4537]
17182	[4537]
17183	[4537]
17184	[106546]
17185	[4483]
17186	[4537]
17187	[4483]
17188	[4537]
17189	[4483]
17190	[4537]
17191	[4483]
17192	[4537]
17193	[4483]
17194	[4483]
17195	[4537]
17196	[4536]
17197	[4483]
17198	[4537]
17199	[4483]
17200	[581514]
17201	[4483]
17202	[4537]
17203	[581514]
17204	[529295]
17205	[529295]
17206	[4483]
17207	[4483]
17208	[4483]
17209	[4537]
17210	[4483]
17211	[4483]
17212	[4537]
17213	[4537]
17214	[95987]
17215	[106546]
17216	[529295]
17217	[4537]
17218	[4483]
17219	[4537]
17220	[4537]
17221	[4537]
17222	[4537]
17223	[4537]
17224	[4537]
17225	[106546]
17226	[4537]
17227	[4538]
17228	[4537]
17229	[4483]
17230	[4537]
17231	[581514]
17232	[4537]
17233	[4537]
17234	[4483]
17235	[4537]
17236	[4483]
17237	[4537]
17238	[4483]
17239	[4483]
17240	[4483]
17241	[529295]
17242	[529295]
17243	[529295]
17244	[95987]
17245	[4537]
17246	[4537]
17247	[4483]
17248	[581514]
17249	[529295]
17250	[581514]
17251	[4536]
17252	[581514]
17253	[4537]
17254	[4537]
17255	[4537]
17256	[1070524]
17257	[529295]
17258	[4537]
17259	[106546]
17260	[581514]
17261	[4483]
17262	[4537]
17263	[4483]
17264	[4537]
17265	[581514]
17266	[4483]
17267	[4538]
17268	[581514]
17269	[4483]
17270	[127175]
17271	[4537]
17272	[4537]
17273	[4483]
17274	[4537]
17275	[4483]
17276	[4537]
17277	[4538]
17278	[4483]
17279	[4483]
17280	[95987]
17281	[1229821]
17282	[4483]
17283	[4537]
17284	[581514]
17285	[4537]
17286	[4537]
17287	[4537]
17288	[4483]
17289	[4537]
17290	[4537]
17291	[581514]
17292	[4537]
17293	[4483]
17294	[1180168]
17295	[4537]
17296	[4537]
17297	[1229821]
17298	[4483]
17299	[581514]
17300	[4483]
17301	[1229817]
17302	[4483]
17303	[4483]
17304	[4537]
17305	[4483]
17306	[4483]
17307	[4537]
17308	[4537]
17309	[4537]
17310	[4537]
17311	[4537]
17312	[4483]
17313	[4537]
17314	[4537]
17315	[4537]
17316	[529295]
17317	[1180168]
17318	[4483]
17319	[4483]
17320	[4537]
17321	[4483]
17322	[4537]
17323	[4483]
17324	[650659]
17325	[4538]
17326	[4538]
17327	[4537]
17328	[4483]
17329	[581514]
17330	[4537]
17331	[4483]
17332	[4483]
17333	[4537]
17334	[4483]
17335	[4483]
17336	[4537]
17337	[529295]
17338	[4483]
17339	[4536]
17340	[4537]
17341	[1180168]
17342	[4537]
17343	[4483]
17344	[4483]
17345	[4483]
17346	[4483]
17347	[4483]
17348	[4537]
17349	[127175]
17350	[529295]
17351	[4537]
17352	[4537]
17353	[4537]
17354	[4483]
17355	[4537]
17356	[529295]
17357	[4537]
17358	[4483]
17359	[4537]
17360	[4537]
17361	[106546]
17362	[4537]
17363	[4537]
17364	[4483]
17365	[4537]
17366	[4537]
17367	[4483]
17368	[4483]
17369	[529295]
17370	[4483]
17371	[106546]
17372	[4537]
17373	[4483]
17374	[4483]
17375	[127175]
17376	[4537]
17377	[4537]
17378	[4483]
17379	[581514]
17380	[4537]
17381	[650659]
17382	[4538]
17383	[4483]
17384	[4537]
17385	[4483]
17386	[4483]
17387	[4483]
17388	[4537]
17389	[581514]
17390	[4537]
17391	[4537]
17392	[4483]
17393	[581514]
17394	[4537]
17395	[4537]
17396	[4537]
17397	[4537]
17398	[4537]
17399	[4483]
17400	[4537]
17401	[4483]
17402	[4537]
17403	[4483]
17404	[4483]
17405	[4537]
17406	[581514]
17407	[1180168]
17408	[4537]
17409	[4483]
17410	[1229821]
17411	[106546]
17412	[447913]
17413	[4483]
17414	[4483]
17415	[4538]
17416	[4483]
17417	[581514]
17418	[4483]
17419	[4537]
17420	[4483]
17421	[4483]
17422	[4483]
17423	[522484]
17424	[4537]
17425	[4483]
17426	[650659]
17427	[4537]
17428	[4537]
17429	[4537]
17430	[4483]
17431	[4483]
17432	[95987]
17433	[106546]
17434	[4483]
17435	[4537]
17436	[529295]
17437	[4483]
17438	[4483]
17439	[4537]
17440	[4483]
17441	[4537]
17442	[4537]
17443	[4536]
17444	[4483]
17445	[4537]
17446	[4483]
17447	[529295]
17448	[4537]
17449	[581514]
17450	[4483]
17451	[4483]
17452	[4483]
17453	[4537]
17454	[4537]
17455	[4483]
17456	[1180168]
17457	[4537]
17458	[4483]
17459	[4483]
17460	[4537]
17461	[4537]
17462	[4537]
17463	[581514]
17464	[4537]
17465	[4537]
17466	[127175]
17467	[4537]
17468	[4537]
17469	[4537]
17470	[4483]
17471	[4537]
17472	[4483]
17473	[4537]
17474	[4483]
17475	[650659]
17476	[4483]
17477	[581514]
17478	[4483]
17479	[4483]
17480	[4537]
17481	[4483]
17482	[4537]
17483	[1229821]
17484	[4537]
17485	[4537]
17486	[4536]
17487	[4537]
17488	[4537]
17489	[4483]
17490	[4537]
17491	[4483]
17492	[4538]
17493	[4537]
17494	[95987]
17495	[4537]
17496	[4483]
17497	[4537]
17498	[4537]
17499	[127175]
17500	[4483]
17501	[4537]
17502	[106546]
17503	[95987]
17504	[529295]
17505	[4537]
17506	[4537]
17507	[4537]
17508	[4483]
17509	[4537]
17510	[4483]
17511	[581514]
17512	[581514]
17513	[4537]
17514	[4537]
17515	[4483]
17516	[127175]
17517	[4537]
17518	[95987]
17519	[4537]
17520	[4483]
17521	[4537]
17522	[4538]
17523	[4537]
17524	[4537]
17525	[95987]
17526	[4537]
17527	[4537]
17528	[650659]
17529	[4483]
17530	[1070524]
17531	[4537]
17532	[4537]
17533	[4537]
17534	[4537]
17535	[4537]
17536	[4483]
17537	[581514]
17538	[4483]
17539	[4536]
